collection_date,isolation_type,min_same,min_diff,country,isolation_source_new,num_close,suscept_sim,resist_sim,bla_oxa_193_complete,x50s_l22_a103v_point,gyr_a_t86i_point,bla_oxa_complete,tet_o_complete,aph_3_ii_ia_complete,gentamicin
2017,environmental/other,3,2,USA,chicken,2,0.8795698924731183,0.7395348837209302,0,0,1,0,1,0,1
2017,environmental/other,2,31,USA,chicken,0,0.9397849462365592,0.8697674418604651,0,0,1,0,0,0,1
2016,environmental/other,17,11,USA,chicken,0,0.9899193548387096,1,0,1,0,0,1,0,1
2016,environmental/other,6,12,USA,turkey,1,1,1,0,0,0,1,1,0,1
2016,environmental/other,8,11,USA,chicken,1,1,1,0,0,0,1,1,0,1
2017,environmental/other,8,2,USA,chicken,1,1,1,0,0,0,1,1,0,1
2016,environmental/other,12,26,USA,chicken,0,0.9776046738072056,1,0,0,1,0,0,0,1
2018,environmental/other,11,29,USA,chicken,0,1,1,0,1,0,0,0,0,1
2018,environmental/other,14,22,USA,chicken,0,1,1,0,1,0,0,0,0,1
2017,environmental/other,10,31,USA,chicken,0,1,1,0,0,0,0,1,0,1
2017,environmental/other,1,3,USA,chicken,2,0.9050632911392404,1,0,0,1,0,1,0,1
2018,environmental/other,5,5,USA,chicken,2,0.9050632911392404,1,0,0,1,0,1,0,1
2019,environmental/other,1,4,USA,chicken,2,0.810126582278481,1,0,0,1,0,1,0,1
2018,environmental/other,22,29,USA,chicken,0,0.9369369369369368,1,0,1,0,0,1,0,1
2017,environmental/other,10,13,USA,other/unspecified,0,0.9435483870967742,1,1,0,0,0,1,0,1
2017,environmental/other,2,7,USA,other/unspecified,2,0.9441607728135244,1,0,1,0,0,0,1,1
2017,environmental/other,2,4,USA,chicken,2,1,1,0,0,0,0,0,0,1
2018,environmental/other,9,15,USA,chicken,0,1,1,0,0,0,0,0,0,1
2018,environmental/other,7,11,USA,chicken,1,1,1,0,0,0,0,0,0,1
2017,environmental/other,1,32,USA,chicken,1,1,1,0,1,0,0,1,0,1
2017,environmental/other,1,33,USA,chicken,1,1,1,0,1,0,0,1,0,1
2019,environmental/other,16,18,USA,chicken,0,0.8870967741935484,1,0,0,0,0,1,0,1
2016,environmental/other,7,13,USA,chicken,0,1,1,0,0,0,0,1,0,1
2017,environmental/other,4,5,USA,chicken,2,1,1,0,0,0,0,1,0,1
2017,environmental/other,7,1,USA,chicken,1,1,1,0,0,0,0,1,0,1
2017,environmental/other,4,2,USA,chicken,2,1,1,0,0,0,0,1,0,1
2019,environmental/other,5,5,USA,chicken,2,0.8870967741935484,1,0,1,0,0,0,0,1
2017,environmental/other,12,10,USA,chicken,0,0.9596774193548387,0.8697674418604651,1,0,0,0,0,0,1
2017,environmental/other,9,10,USA,chicken,0,0.9596774193548387,1,0,0,0,1,0,0,1
2018,environmental/other,1,1,USA,chicken,2,0.9596774193548387,0.8352941176470589,1,0,0,0,0,0,1
2017,environmental/other,4,2,USA,chicken,2,1,1,0,1,1,0,0,0,1
2018,environmental/other,5,4,USA,chicken,2,1,1,0,0,0,0,1,0,1
2016,environmental/other,4,8,USA,chicken,1,1,1,0,0,1,0,1,0,1
2017,environmental/other,8,6,USA,chicken,1,1,1,0,0,1,0,1,0,1
2017,environmental/other,1,16,USA,chicken,1,0.877761485826002,1,0,0,0,0,1,1,1
2017,environmental/other,2,13,USA,turkey,1,0.9018817204301076,1,0,0,0,0,0,0,1
2017,environmental/other,2,13,USA,other/unspecified,1,0.877761485826002,1,0,0,0,0,1,1,1
2018,environmental/other,1,9,USA,chicken,1,0.9018817204301076,1,0,0,0,0,0,0,1
2018,environmental/other,12,11,USA,chicken,0,0.9018817204301076,0.8148148148148149,0,0,0,0,0,0,1
2016,environmental/other,6,14,USA,beef,1,0.9559859154929576,0.7181818181818183,0,0,0,1,1,0,1
2016,environmental/other,21,27,USA,beef,0,0.8091420879561897,0.581334338498378,1,0,0,0,0,0,1
2019,clinical,13,18,Australia,stool,0,0.9681663837011883,1,0,0,0,0,0,0,1
2019,environmental/other,19,15,USA,chicken,0,0.31818181818181823,1,0,0,0,0,1,0,1
2018,clinical,24,29,Australia,stool,0,0.31818181818181823,1,0,0,0,0,1,0,1
2016,environmental/other,10,18,USA,chicken,0,0.970766129032258,1,0,0,0,0,0,0,1
2016,environmental/other,1,21,USA,chicken,1,0.8932551319648094,0.8991596638655462,0,0,0,0,1,0,1
2017,environmental/other,0,3,USA,chicken,2,0.970766129032258,0.9317073170731708,0,0,0,0,0,0,1
2017,environmental/other,0,3,USA,chicken,2,0.970766129032258,1,0,0,0,0,0,0,1
2017,environmental/other,5,12,USA,chicken,1,0.970766129032258,1,0,0,0,0,0,0,1
2018,environmental/other,6,12,USA,chicken,1,0.970766129032258,1,0,0,0,0,0,0,1
2018,environmental/other,5,15,USA,chicken,1,0.970766129032258,1,0,0,0,0,0,0,1
2019,environmental/other,4,5,USA,chicken,2,0.8861986803519062,1,0,0,0,0,0,0,1
2016,environmental/other,30,31,USA,chicken,0,0.8974812343619684,0.8914728682170543,0,1,0,0,1,0,1
2016,environmental/other,20,17,USA,beef,0,0.9279572834617584,1,1,0,0,0,1,0,1
2016,environmental/other,13,9,USA,pork,0,1,1,0,0,0,1,0,0,1
2017,environmental/other,6,5,USA,chicken,2,1,1,1,0,0,0,0,0,1
2018,environmental/other,6,7,USA,chicken,2,1,1,1,0,0,0,0,0,1
2016,environmental/other,4,3,USA,chicken,2,0.916911045943304,1,0,1,0,0,1,0,1
2017,environmental/other,4,3,USA,chicken,2,0.916911045943304,1,0,1,0,0,1,0,1
2018,environmental/other,25,24,USA,chicken,0,0.8467741935483871,0.8389562701680204,0,1,0,0,0,0,1
2019,environmental/other,5,3,USA,chicken,2,0.8311339198435973,0.17646172114655145,0,1,0,1,1,0,1
2018,environmental/other,1,7,USA,chicken,2,0.9881329113924052,1,0,1,0,0,1,0,1
2019,environmental/other,1,1,USA,chicken,2,0.9363636363636364,0.9285714285714286,1,0,0,0,1,0,1
2016,environmental/other,8,16,USA,beef,0,0.8870967741935484,0.49056603773584906,1,0,0,0,0,0,1
2016,environmental/other,21,24,USA,beef,0,0.8870967741935484,0.41666666666666663,1,0,0,0,1,0,1
2016,environmental/other,2,16,USA,chicken,1,0.9827188940092166,0.9319004723160088,0,0,0,0,0,0,1
2016,environmental/other,2,18,USA,chicken,1,0.9827188940092166,1,0,0,0,0,0,0,1
2017,environmental/other,8,26,USA,chicken,0,0.9827188940092166,1,0,0,0,0,0,0,1
2017,environmental/other,3,18,USA,chicken,1,0.9827188940092166,1,0,0,0,0,0,0,1
2018,environmental/other,8,29,USA,chicken,0,0.9827188940092166,1,0,0,0,0,0,0,1
2016,environmental/other,1,7,USA,chicken,2,1,1,0,1,0,0,0,0,1
2016,environmental/other,1,8,USA,chicken,1,1,1,0,1,0,0,0,0,1
2017,environmental/other,11,16,USA,chicken,0,1,1,0,1,0,0,0,0,1
2019,environmental/other,12,13,USA,turkey,0,0.45833333333333337,0.7477477477477478,0,1,1,0,1,1,0
2017,environmental/other,0,2,USA,chicken,2,0.9683544303797468,0.9319004723160088,0,1,1,0,0,0,1
2019,environmental/other,18,19,USA,chicken,0,0.8593189964157706,0.76,0,1,0,0,1,0,1
2016,environmental/other,9,6,USA,chicken,0,0.8870967741935484,1,0,0,0,0,1,0,1
2018,environmental/other,22,17,USA,chicken,0,0.8870967741935484,1,0,0,0,0,0,0,1
2018,environmental/other,20,7,USA,chicken,1,1,1,1,0,0,0,0,0,1
2016,environmental/other,24,22,USA,beef,0,1,1,0,0,0,0,0,0,1
2018,environmental/other,17,11,USA,chicken,0,0.9525691699604744,1,1,1,0,0,0,0,1
2019,environmental/other,4,30,USA,chicken,1,1,1,0,0,1,0,0,0,1
2018,environmental/other,22,17,USA,chicken,0,0.9629015244317408,1,0,0,0,0,0,0,1
2017,environmental/other,3,4,USA,chicken,2,1,1,0,0,0,0,0,0,1
2016,environmental/other,3,14,USA,beef,1,0.9435483870967742,0.8970099667774086,0,0,1,0,1,0,1
2019,environmental/other,1,2,USA,chicken,2,0.9430379746835444,1,0,0,1,0,0,0,1
2016,environmental/other,14,16,USA,beef,0,0.895766129032258,0.9070810142238712,0,0,0,0,1,1,1
2016,environmental/other,8,11,USA,pork,1,0.8919354838709678,0.7596899224806202,1,0,0,0,1,0,1
2017,environmental/other,6,16,USA,other/unspecified,1,0.931818181818182,1,0,1,0,0,1,0,1
2019,environmental/other,15,25,USA,chicken,0,0.8636363636363636,1,0,1,0,0,1,0,1
2016,environmental/other,23,8,USA,chicken,1,0.6612903225806451,0.24528301886792447,0,1,0,0,0,0,1
2017,environmental/other,19,16,USA,chicken,0,0.7741935483870968,0.5911798706506004,0,1,0,0,0,0,1
2017,environmental/other,18,10,USA,chicken,0,0.7741935483870968,1,0,1,0,0,0,0,1
2017,environmental/other,14,10,USA,other/unspecified,1,0.7741935483870968,0.5895338899480639,0,1,0,0,0,0,1
2019,environmental/other,15,12,USA,chicken,0,0.6612903225806451,0.3432157675896436,0,1,0,0,0,0,1
2016,environmental/other,18,19,USA,beef,0,0.8590909090909091,1,1,0,0,0,1,1,1
2019,environmental/other,0,5,USA,chicken,2,0.935483870967742,0.9544718694811202,1,0,1,0,0,0,1
2016,environmental/other,10,27,USA,beef,0,0.9827188940092166,0.76,1,0,1,0,0,0,1
2016,environmental/other,12,11,USA,beef,0,1,0.9319004723160088,0,0,0,0,1,0,1
2016,environmental/other,26,3,USA,beef,1,0.8552226110675356,0.41666666666666663,1,0,0,0,0,0,1
2016,environmental/other,8,10,USA,beef,0,0.9170006516780712,0.7596899224806202,1,0,0,0,0,0,1
2016,environmental/other,11,4,USA,beef,1,0.8509615384615384,0.5880398671096346,1,0,0,0,0,0,1
2019,environmental/other,10,11,USA,chicken,0,1,1,0,1,0,0,0,0,1
2018,environmental/other,13,12,USA,chicken,0,0.9165605919327644,1,0,1,0,0,1,0,1
2017,environmental/other,2,3,USA,chicken,2,0.9179057337220604,1,0,1,0,0,1,1,1
2019,environmental/other,6,3,USA,chicken,2,0.8924731182795699,0.8828250401284109,0,0,0,0,1,1,1
2016,environmental/other,6,3,USA,chicken,2,1,1,0,1,0,0,0,0,1
2017,environmental/other,6,5,USA,other/unspecified,2,1,1,0,1,0,0,0,0,1
2016,environmental/other,20,10,USA,pork,0,0.9899193548387096,1,1,0,0,0,1,0,1
2016,environmental/other,29,32,USA,beef,0,0.8212454212454212,0.6993699903478954,0,0,0,1,1,0,1
2019,environmental/other,3,0,USA,chicken,2,0.9430379746835444,0.9348837209302324,0,1,0,0,1,0,1
2016,environmental/other,8,20,USA,beef,0,0.9376656891495602,0.9255813953488372,1,0,1,0,0,0,1
2017,environmental/other,20,15,USA,chicken,0,0.8148826979472141,0.7596899224806202,0,0,0,0,1,0,1
2017,environmental/other,3,4,USA,chicken,2,0.875366568914956,1,0,1,0,0,1,0,1
2017,environmental/other,6,0,USA,chicken,2,0.8266129032258065,0.8723404255319149,0,1,0,0,1,0,1
2016,environmental/other,14,12,USA,chicken,0,1,1,0,0,0,0,0,0,1
2019,environmental/other,3,6,USA,chicken,2,1,1,0,0,0,0,0,0,1
2019,environmental/other,0,3,USA,chicken,2,1,1,0,0,0,0,0,0,1
2016,environmental/other,2,16,USA,chicken,1,1,1,0,0,0,1,0,0,1
2016,environmental/other,2,16,USA,chicken,1,1,1,0,0,0,1,0,0,1
2017,environmental/other,1,8,USA,chicken,1,1,1,0,0,0,1,0,0,1
2017,environmental/other,5,5,USA,chicken,2,1,1,0,1,1,0,0,0,1
2018,environmental/other,1,1,USA,chicken,2,1,1,0,1,1,0,0,0,1
2018,environmental/other,1,0,USA,chicken,2,0.797488038277512,0.7596899224806202,0,0,0,0,0,0,1
2016,environmental/other,7,8,USA,beef,1,0.9653225806451612,0.9033183196985016,1,0,0,0,0,0,1
2018,environmental/other,3,3,USA,chicken,2,0.9050632911392404,1,0,1,1,0,1,0,1
2016,environmental/other,8,5,USA,chicken,1,0.9050632911392404,1,0,1,1,0,1,0,1
2019,environmental/other,1,7,USA,chicken,2,0.810126582278481,1,0,1,1,0,1,0,1
2018,environmental/other,1,8,USA,chicken,1,0.992345544013122,1,0,1,0,0,0,1,1
2016,environmental/other,7,2,USA,chicken,2,1,1,0,1,0,0,1,1,1
2017,environmental/other,22,36,USA,chicken,0,0.8704224431685572,0.8435455727192583,1,0,0,1,0,0,1
2016,environmental/other,23,18,USA,turkey,0,0.8494623655913979,0.6744186046511628,0,0,1,0,0,0,1
2017,environmental/other,20,24,USA,chicken,0,0.8494623655913979,0.6744186046511628,0,0,1,0,1,0,1
2017,environmental/other,2,29,USA,chicken,1,0.8870967741935484,1,1,0,0,0,0,0,1
2018,environmental/other,1,9,USA,chicken,1,1,1,1,1,0,0,0,0,1
2018,environmental/other,4,16,USA,chicken,1,1,1,0,1,0,0,0,0,1
2018,environmental/other,4,9,USA,chicken,1,1,1,1,0,0,0,1,0,1
2018,environmental/other,6,8,USA,chicken,2,1,1,0,0,0,0,1,0,1
2019,environmental/other,14,32,USA,chicken,0,1,1,0,0,0,0,1,0,1
2018,environmental/other,3,2,USA,chicken,2,1,1,1,0,0,0,0,0,1
2019,environmental/other,10,13,USA,turkey,0,1,1,1,0,0,0,0,0,1
2019,environmental/other,4,6,USA,chicken,2,0.9937275985663082,0.8493150684931507,1,0,0,0,0,0,1
2017,environmental/other,13,12,USA,chicken,0,0.939516129032258,0.9593023255813954,0,0,0,0,0,0,1
2017,environmental/other,10,10,USA,turkey,0,0.8590909090909091,1,0,1,1,0,1,1,0
2016,environmental/other,21,27,USA,beef,0,0.8870967741935484,0.8435455727192583,1,0,0,0,1,1,1
2016,environmental/other,12,29,USA,beef,0,0.9435483870967742,0.7596899224806202,1,0,0,0,0,0,1
2016,environmental/other,6,15,USA,chicken,1,0.9166666666666666,1,0,0,0,0,0,0,1
2017,environmental/other,6,17,USA,chicken,1,0.9166666666666666,1,0,0,0,0,0,0,1
2017,environmental/other,9,20,USA,chicken,0,0.75,0.6914893617021276,0,0,1,0,0,0,1
2018,environmental/other,9,11,USA,chicken,0,0.9166666666666666,0.8828250401284109,0,0,0,0,0,0,1
2016,environmental/other,3,6,USA,pork,1,1,1,0,0,0,0,0,0,1
2016,environmental/other,3,9,USA,pork,1,1,1,0,0,0,0,0,0,1
2019,environmental/other,4,26,USA,chicken,1,0.8119266055045872,0.78,0,1,0,0,0,0,1
2019,environmental/other,1,19,USA,chicken,1,1,1,0,1,0,0,0,0,1
2016,environmental/other,20,21,USA,beef,0,0.3951612903225806,1,0,0,0,0,0,0,1
2018,clinical,27,27,Australia,stool,0,0.3951612903225806,0.15546603692021332,0,0,0,0,0,0,1
2019,environmental/other,3,3,USA,chicken,2,1,1,0,0,0,0,1,1,1
2017,environmental/other,13,7,USA,turkey,1,1,1,0,1,1,1,1,1,0
2019,environmental/other,16,13,USA,turkey,0,1,1,0,1,1,0,1,1,0
2016,environmental/other,3,30,USA,other/unspecified,0,1,1,0,1,0,0,1,0,1
2016,environmental/other,3,4,USA,chicken,1,1,1,0,1,0,0,1,0,1
2016,environmental/other,27,33,USA,beef,0,0.8882488479262672,0.780952380952381,0,0,0,0,1,0,1
2018,environmental/other,9,8,USA,chicken,0,0.8828828828828829,1,0,0,1,0,1,1,1
2019,environmental/other,1,0,USA,chicken,2,0.8790322580645161,0.6744186046511628,1,0,0,0,0,0,1
2019,environmental/other,4,4,USA,chicken,2,0.969758064516129,0.9848275862068966,1,0,0,0,0,0,1
2019,environmental/other,2,2,USA,chicken,2,0.969758064516129,1,1,0,0,1,0,0,1
2019,environmental/other,1,2,USA,chicken,2,0.969758064516129,1,1,0,0,0,0,0,1
2019,environmental/other,10,26,USA,chicken,0,0.9266080156402736,1,1,0,0,0,0,0,1
2019,environmental/other,3,7,USA,chicken,2,0.8963133640552995,1,0,0,0,1,0,0,1
2019,environmental/other,19,3,USA,other/unspecified,1,0.8636363636363636,1,0,1,0,0,1,0,1
2019,environmental/other,19,12,USA,chicken,0,0.8636363636363636,1,0,1,0,0,1,0,1
2016,environmental/other,19,9,USA,chicken,0,0.896950146627566,1,0,0,0,0,1,1,1
2019,environmental/other,4,3,USA,chicken,2,1,1,0,1,0,0,0,0,1
2017,environmental/other,17,10,USA,chicken,1,0.935483870967742,1,0,1,1,0,0,0,1
2017,environmental/other,7,7,USA,chicken,1,0.935483870967742,1,0,1,1,0,0,0,1
2017,environmental/other,4,2,USA,chicken,2,0.935483870967742,1,0,1,1,0,0,0,1
2017,environmental/other,4,8,USA,chicken,1,0.935483870967742,1,0,1,1,0,0,0,1
2019,environmental/other,7,13,USA,chicken,2,0.8709677419354839,1,0,1,1,0,0,0,1
2016,environmental/other,8,11,USA,chicken,0,1,1,0,1,1,0,0,0,1
2016,environmental/other,7,7,USA,chicken,2,0.8790322580645161,1,0,1,0,0,0,0,1
2019,environmental/other,2,2,USA,chicken,2,0.939516129032258,1,0,1,0,0,0,0,1
2019,environmental/other,2,0,USA,chicken,2,0.939516129032258,1,0,1,0,0,0,0,1
2019,environmental/other,3,10,USA,chicken,1,0.8636363636363636,1,0,1,0,0,1,0,1
2017,environmental/other,28,27,USA,chicken,0,1,1,1,0,0,1,1,0,1
2018,environmental/other,4,2,USA,chicken,2,1,1,0,0,0,0,0,0,1
2019,environmental/other,12,16,USA,chicken,0,0.841317365269461,0.7428675303725714,0,0,0,0,1,0,1
2016,environmental/other,11,14,USA,beef,0,1,0.76,1,0,0,0,0,0,1
2016,environmental/other,12,17,USA,beef,0,1,0.8333333333333334,1,0,0,0,0,0,1
2016,environmental/other,14,18,USA,beef,0,1,0.9481327800829876,1,0,0,0,0,0,1
2016,environmental/other,5,7,USA,chicken,2,1,1,0,0,0,0,1,0,1
2016,environmental/other,5,8,USA,chicken,1,1,1,0,0,0,0,1,0,1
2016,environmental/other,8,3,USA,chicken,1,0.8911290322580645,1,0,0,0,0,1,0,1
2018,environmental/other,4,19,USA,chicken,1,1,1,0,0,0,1,0,0,1
2018,environmental/other,0,6,USA,chicken,2,1,1,1,0,0,0,0,0,1
2018,clinical,3,17,Australia,stool,1,1,1,0,0,0,0,0,0,1
2019,clinical,3,6,Australia,stool,1,1,1,0,0,0,0,0,0,1
2018,clinical,2,0,Australia,stool,2,1,1,0,0,0,0,0,0,1
2018,clinical,3,2,Australia,stool,2,1,1,0,0,0,0,0,0,1
2018,clinical,2,1,Australia,stool,2,1,1,0,0,0,0,0,0,1
2018,clinical,1,2,Australia,stool,2,0.7846153846153846,0.6585365853658536,0,0,1,0,1,0,1
2018,clinical,1,5,Australia,stool,2,0.9569230769230768,0.9317073170731708,0,0,1,0,1,0,1
2018,clinical,0,5,Australia,stool,2,0.9569230769230768,0.9317073170731708,0,0,1,0,1,0,1
2018,clinical,5,7,Australia,stool,2,0.9569230769230768,0.9317073170731708,0,0,1,0,1,0,1
2018,clinical,0,6,Australia,stool,2,0.9569230769230768,0.9317073170731708,0,0,1,0,1,0,1
2018,environmental/other,6,6,USA,chicken,1,0.8636363636363636,1,0,1,0,0,1,1,1
2019,environmental/other,6,13,USA,chicken,1,0.8636363636363636,1,0,1,0,0,1,1,1
2018,environmental/other,14,8,USA,chicken,1,0.8636363636363636,1,0,0,0,1,1,1,1
2019,environmental/other,1,7,USA,chicken,2,0.8790322580645161,0.9070810142238712,0,1,0,0,0,0,1
2018,environmental/other,10,24,USA,chicken,0,0.9193548387096774,0.9033183196985016,0,0,0,0,0,0,1
2017,environmental/other,21,36,USA,chicken,0,0.8771821877597489,0.7596899224806202,0,0,1,0,0,0,1
2017,environmental/other,9,28,USA,chicken,0,1,1,0,0,0,0,0,0,1
2018,environmental/other,2,31,USA,chicken,1,1,0.9885714285714284,0,0,0,0,0,0,1
2016,environmental/other,2,2,USA,chicken,2,0.9774193548387096,1,0,0,0,0,1,1,1
2016,environmental/other,2,4,USA,chicken,2,0.9774193548387096,1,0,0,0,0,1,1,1
2017,environmental/other,15,35,USA,chicken,0,0.8870967741935484,0.76,0,0,0,0,0,0,1
2018,environmental/other,4,1,USA,chicken,2,0.9774193548387096,1,0,0,0,0,1,1,1
2019,environmental/other,4,1,USA,chicken,2,0.9774193548387096,1,0,0,0,0,1,0,1
2019,environmental/other,6,2,USA,chicken,2,0.9774193548387096,1,0,0,0,0,1,0,1
2016,environmental/other,11,6,USA,chicken,1,1,1,0,0,0,0,0,0,1
2016,environmental/other,7,8,USA,chicken,1,1,1,0,0,0,0,0,0,1
2017,environmental/other,9,8,USA,chicken,0,1,1,0,0,0,0,0,0,1
2018,environmental/other,1,2,USA,chicken,2,1,1,0,0,0,0,0,0,1
2018,environmental/other,3,1,USA,chicken,2,1,0.8717948717948718,0,0,0,0,0,0,1
2018,environmental/other,7,3,USA,chicken,2,1,1,0,0,0,0,0,0,1
2019,environmental/other,4,3,USA,chicken,2,1,1,0,0,0,0,0,0,1
2019,environmental/other,3,2,USA,chicken,2,1,0.9885714285714284,0,0,0,0,0,0,1
2019,environmental/other,4,3,USA,chicken,2,1,1,0,0,0,0,0,0,1
2016,environmental/other,15,2,USA,beef,1,1,1,1,0,0,0,0,0,1
2016,environmental/other,22,10,USA,chicken,0,1,1,1,0,0,0,0,0,1
2018,environmental/other,0,3,USA,chicken,2,1,1,1,0,0,0,0,0,1
2016,environmental/other,12,11,USA,pork,0,1,1,1,0,0,0,1,0,1
2016,environmental/other,3,5,USA,chicken,1,1,1,1,0,0,0,1,0,1
2018,environmental/other,0,6,USA,chicken,2,1,1,1,0,0,0,1,0,1
2018,environmental/other,0,4,USA,chicken,2,1,1,1,0,0,0,1,0,1
2018,environmental/other,1,0,USA,chicken,2,1,1,1,0,0,0,1,0,1
2016,environmental/other,0,3,USA,beef,2,1,1,1,0,0,0,0,0,1
2016,environmental/other,5,13,USA,beef,1,1,1,1,0,0,0,0,0,1
2016,environmental/other,4,12,USA,beef,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,17,18,USA,chicken,0,0.8813291139240507,0.927906976744186,1,1,1,0,1,0,1
2019,environmental/other,9,10,USA,chicken,0,0.8636363636363636,1,1,0,0,0,1,0,1
2019,environmental/other,3,4,USA,chicken,2,1,1,0,0,0,0,1,0,1
2016,environmental/other,3,4,USA,chicken,2,1,1,0,1,0,0,0,0,1
2016,environmental/other,34,14,USA,beef,0,0.9838709677419356,0.9033183196985016,0,0,0,1,0,0,1
2017,environmental/other,5,34,USA,chicken,1,1,1,0,1,1,0,0,1,1
2017,environmental/other,10,23,USA,other/unspecified,0,1,1,0,1,1,0,0,1,1
2016,environmental/other,4,6,USA,chicken,2,0.8141891891891891,0.8368794326241135,0,1,0,0,0,0,1
2016,environmental/other,1,7,USA,chicken,2,1,1,0,0,0,0,1,0,1
2016,environmental/other,1,8,USA,chicken,1,1,1,0,0,0,1,1,0,1
2017,environmental/other,4,10,USA,chicken,1,0.9532258064516128,0.8970099667774086,0,0,0,0,0,0,1
2017,environmental/other,8,14,USA,chicken,0,0.9532258064516128,0.9447933970099668,0,0,0,0,0,0,1
2019,environmental/other,2,8,USA,chicken,1,0.9532258064516128,1,0,1,0,0,0,0,1
2019,environmental/other,10,10,USA,chicken,0,0.7333333333333334,0.7433628318584071,1,0,1,0,0,0,1
2016,environmental/other,1,13,USA,chicken,1,1,1,0,0,0,0,0,1,1
2017,environmental/other,1,14,USA,chicken,1,1,1,0,0,0,0,0,1,1
2017,environmental/other,3,16,USA,chicken,1,1,1,0,0,0,0,0,1,1
2017,environmental/other,6,21,USA,chicken,1,1,1,0,0,0,0,0,1,1
2016,environmental/other,2,21,USA,chicken,1,0.9798387096774194,1,0,1,0,0,0,0,1
2017,environmental/other,4,11,USA,chicken,1,0.9798387096774194,0.9885714285714284,0,1,0,0,0,0,1
2017,environmental/other,1,19,USA,chicken,1,0.9798387096774194,1,0,1,0,0,0,0,1
2019,environmental/other,6,10,USA,chicken,1,0.8790322580645161,0.93446088794926,0,1,0,0,0,0,1
2016,environmental/other,0,4,USA,chicken,2,1,1,0,0,0,0,1,1,1
2016,environmental/other,4,16,USA,chicken,1,1,1,0,0,0,1,1,1,1
2016,environmental/other,8,8,USA,turkey,1,1,1,0,0,0,0,1,1,1
2018,environmental/other,11,5,USA,chicken,0,1,1,0,0,0,0,0,0,1
2019,environmental/other,4,21,USA,chicken,1,0.9370381231671554,1,0,0,0,0,0,0,1
2016,environmental/other,0,2,USA,chicken,2,1,1,0,0,0,0,1,0,1
2016,environmental/other,1,1,USA,chicken,2,1,1,0,0,0,0,1,0,1
2016,environmental/other,0,4,USA,chicken,2,1,1,0,0,0,0,1,0,1
2016,environmental/other,0,4,USA,chicken,1,1,1,0,0,0,0,1,0,1
2019,environmental/other,0,4,USA,chicken,2,0.8387096774193549,1,0,1,1,0,0,1,1
2019,environmental/other,3,1,USA,chicken,2,0.8387096774193549,1,0,1,1,0,0,1,1
2019,environmental/other,0,7,USA,other/unspecified,2,0.8715596330275229,1,1,1,0,0,0,0,1
2019,environmental/other,3,1,USA,chicken,2,0.9571865443425076,1,1,1,0,0,1,0,1
2019,environmental/other,5,6,USA,chicken,2,0.9571865443425076,1,1,1,0,0,1,0,1
2019,environmental/other,7,4,USA,chicken,2,0.9571865443425076,1,1,1,0,0,1,0,1
2017,environmental/other,10,7,USA,other/unspecified,1,0.935483870967742,1,0,0,0,0,1,0,1
2017,environmental/other,3,20,USA,chicken,1,1,0.9285714285714286,1,0,0,1,0,0,1
2017,environmental/other,3,23,USA,chicken,1,1,0.8970099667774086,1,0,0,0,0,0,1
2017,environmental/other,0,21,USA,chicken,1,1,1,1,0,0,0,0,0,1
2017,environmental/other,3,21,USA,chicken,1,1,1,1,0,0,0,0,0,1
2017,environmental/other,0,21,USA,chicken,1,1,1,1,0,0,0,0,0,1
2017,environmental/other,4,24,USA,other/unspecified,1,1,0.9285714285714286,1,0,0,1,0,0,1
2019,environmental/other,1,4,USA,chicken,2,0.9032258064516128,1,1,0,1,0,1,0,1
2016,environmental/other,11,30,USA,chicken,0,1,1,0,0,0,0,1,0,1
2018,environmental/other,1,31,USA,chicken,1,1,1,0,0,0,0,1,0,1
2018,environmental/other,13,32,USA,chicken,0,1,1,0,0,0,0,1,0,1
2016,environmental/other,24,35,USA,chicken,0,1,1,0,1,0,0,0,0,1
2017,environmental/other,13,4,USA,chicken,1,1,1,0,1,0,0,0,0,1
2017,environmental/other,6,10,USA,chicken,1,1,1,0,0,0,0,0,0,1
2018,environmental/other,3,3,USA,chicken,2,1,1,0,0,0,0,0,0,1
2018,environmental/other,4,2,USA,chicken,2,1,1,0,0,0,0,0,0,1
2019,environmental/other,0,3,USA,chicken,2,1,1,0,0,0,0,0,0,1
2016,environmental/other,2,3,USA,beef,2,1,1,0,0,0,1,1,0,1
